dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1665914400,2022-10-16 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.59,10000,281.65,285.87,284.1,287.65,1015,,,72,2.06,300,,,,,,0,800,Clear,sky is clear,01n
1665918000,2022-10-16 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.12,10000,281.41,284.41,283.88,286.54,1016,,,78,2.57,30,,,,,,0,800,Clear,sky is clear,01n
1665921600,2022-10-16 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.47,10000,281.15,283.75,282.1,286.42,1016,,,80,3.6,30,,,,,,0,800,Clear,sky is clear,01d
1665925200,2022-10-16 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.54,10000,281.04,284.77,284.85,286.98,1016,,,74,6.17,20,,,,,,0,800,Clear,sky is clear,01d
1665928800,2022-10-16 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.2,10000,280,285.28,285.1,287.55,1015,,,66,3.6,30,,,,,,0,800,Clear,sky is clear,01d
1665932400,2022-10-16 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.16,10000,280,286.24,286.1,288.48,1015,,,62,3.09,10,,,,,,0,800,Clear,sky is clear,01d
1665936000,2022-10-16 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.32,10000,280.55,288.45,288.32,290.32,1015,,,56,1.54,70,,,,,,0,800,Clear,sky is clear,01d
1665939600,2022-10-16 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.59,10000,280.53,288.73,288.65,290.5,1013,,,55,0.45,157,1.34,,,,,0,800,Clear,sky is clear,01d
1665943200,2022-10-16 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.41,10000,279.9,289.5,289.78,291.1,1013,,,50,2.06,270,,,,,,100,804,Clouds,overcast clouds,04d
1665946800,2022-10-16 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.4,10000,280.52,290.56,290.1,293.1,1012,,,49,1.54,0,,,,,,75,803,Clouds,broken clouds,04d
1665950400,2022-10-16 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.17,10000,279.32,291.25,291.31,293.48,1013,,,43,3.6,290,,,,,,20,801,Clouds,few clouds,02d
1665954000,2022-10-16 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.77,10000,278.96,290.81,290.98,293.1,1012,,,43,2.06,260,,,,,,0,800,Clear,sky is clear,01d
1665957600,2022-10-16 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.31,10000,278.61,289.28,289.31,292.1,1012,,,46,3.6,230,,,,,,0,800,Clear,sky is clear,01d
1665961200,2022-10-16 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.41,10000,278.69,288.37,288.18,290.99,1012,,,49,1.79,233,2.68,,,,,0,800,Clear,sky is clear,01n
1665964800,2022-10-17 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.79,10000,278.98,287.77,286.81,290.43,1012,,,52,5.66,250,,,,,,0,800,Clear,sky is clear,01n
1665968400,2022-10-17 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.88,10000,278.68,286.82,286.1,290.43,1012,,,54,3.58,360,7.15,,,,,20,801,Clouds,few clouds,02n
1665972000,2022-10-17 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.35,10000,278.71,286.29,285.7,289.88,1012,,,56,4.02,360,6.26,,,,,20,801,Clouds,few clouds,02n
1665975600,2022-10-17 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.46,10000,278.55,286.38,285.96,289.76,1011,,,55,3.13,360,5.36,,,,,0,800,Clear,sky is clear,01n
1665979200,2022-10-17 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.2,10000,278.82,286.15,285.4,288.77,1011,,,57,1.79,360,2.68,,,,,0,800,Clear,sky is clear,01n
1665982800,2022-10-17 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.41,10000,279.29,285.41,284.1,288.77,1010,,,62,1.54,0,,,,,,0,800,Clear,sky is clear,01n
1665986400,2022-10-17 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.48,10000,279.13,285.46,284.1,288.76,1010,,,61,2.06,50,,,,,,75,803,Clouds,broken clouds,04n
1665990000,2022-10-17 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.38,10000,280.17,285.48,284.59,288.21,1009,,,66,2.24,110,3.13,,,,,100,804,Clouds,overcast clouds,04n
1665993600,2022-10-17 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.27,10000,280.72,285.44,284.59,288.65,1008,,,69,4.02,360,5.36,0.19,,,,100,300,Drizzle,light intensity drizzle,09n
1665993600,2022-10-17 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.27,10000,280.72,285.44,284.59,288.65,1008,,,69,4.02,360,5.36,0.19,,,,100,500,Rain,light rain,10n
1665997200,2022-10-17 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.2,10000,281.68,285.49,284.59,288.65,1008,,,74,4.47,110,5.81,0.76,,,,100,500,Rain,light rain,10n
1666000800,2022-10-17 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.23,10000,283.41,285.76,284.59,287.53,1008,,,83,1.79,161,2.68,0.38,,,,100,500,Rain,light rain,10n
1666004400,2022-10-17 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.42,10000,283.95,286.02,284.59,288.1,1008,,,85,3.13,360,7.6,0.32,,,,100,500,Rain,light rain,10n
1666008000,2022-10-17 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.72,10000,284.07,286.33,285.1,289.2,1007,,,84,4.92,360,7.6,0.23,,,,100,500,Rain,light rain,10d
1666011600,2022-10-17 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.85,10000,284.2,286.47,285.1,289.1,1007,,,84,5.81,190,7.6,,,,,100,804,Clouds,overcast clouds,04d
1666015200,2022-10-17 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.68,10000,285.44,288.4,287.64,290.1,1006,,,81,5.36,196,6.71,0.25,,,,100,500,Rain,light rain,10d
1666018800,2022-10-17 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.85,10000,286.39,289.66,289.1,291.42,1005,,,80,5.14,210,,,0.25,,,100,500,Rain,light rain,10d
1666022400,2022-10-17 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.32,10000,286.06,290.08,289.76,290.99,1005,,,76,5.66,200,,,,,,100,804,Clouds,overcast clouds,04d
1666026000,2022-10-17 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.45,10000,285.98,290.19,289.76,291.26,1004,,,75,5.66,210,,,,,,100,804,Clouds,overcast clouds,04d
1666029600,2022-10-17 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.72,10000,286.37,291.49,290.31,292.72,1003,,,71,5.14,190,,,,,,20,801,Clouds,few clouds,02d
1666033200,2022-10-17 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.47,10000,286.42,292.23,290.87,293.28,1002,,,68,6.26,167,7.15,,,,,0,800,Clear,sky is clear,01d
1666036800,2022-10-17 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.55,10000,285.81,292.24,291.31,294.21,1001,,,65,5.81,169,6.71,,,,,40,802,Clouds,scattered clouds,03d
1666040400,2022-10-17 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.03,10000,285.78,291.72,291.1,293.1,1001,,,67,4.63,180,,,,,,40,802,Clouds,scattered clouds,03d
1666044000,2022-10-17 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.17,10000,285.18,290.8,289.87,293.1,1002,,,68,4.02,360,7.6,,,,,100,804,Clouds,overcast clouds,04d
1666047600,2022-10-17 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.23,10000,283.64,287.73,286.67,291.98,1002,,,74,5.14,280,,0.76,,,,100,500,Rain,light rain,10n
1666051200,2022-10-18 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.45,4828,284.68,286.16,286.1,288.21,1003,,,89,1.54,0,,3.22,,,,100,501,Rain,moderate rain,10n
1666051200,2022-10-18 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.45,4828,284.68,286.16,286.1,288.21,1003,,,89,1.54,0,,3.22,,,,100,701,Mist,mist,50n
1666054800,2022-10-18 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.35,10000,284.91,286.1,285.88,287.1,1002,,,91,2.06,160,,1.27,,,,100,501,Rain,moderate rain,10n
1666058400,2022-10-18 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.5,10000,284.38,286.16,285.88,287.1,1003,,,87,1.54,210,,0.35,,,,100,500,Rain,light rain,10n
1666058400,2022-10-18 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.5,10000,284.38,286.16,285.88,287.1,1003,,,87,1.54,210,,0.35,,,,100,701,Mist,mist,50n
1666062000,2022-10-18 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.35,10000,285.08,286.13,285.88,287.1,1002,,,92,3.09,270,,0.25,2.16,,,100,701,Mist,mist,50n
1666062000,2022-10-18 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.35,10000,285.08,286.13,285.88,287.1,1002,,,92,3.09,270,,0.25,2.16,,,100,500,Rain,light rain,10n
1666065600,2022-10-18 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.53,10000,283.26,285.07,284.87,287.1,1002,,,86,4.12,290,,,,,,0,701,Mist,mist,50n
1666069200,2022-10-18 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.73,10000,280.65,283.93,283.48,286.98,1002,,,76,5.36,312,6.71,,,,,0,800,Clear,sky is clear,01n
1666072800,2022-10-18 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.28,10000,278.6,283.22,283.34,285.99,1003,,,68,5.36,305,7.15,,,,,75,803,Clouds,broken clouds,04n
1666076400,2022-10-18 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.52,10000,277.01,282.28,282.23,285.31,1002,,,64,4.47,295,7.15,,,,,40,802,Clouds,scattered clouds,03n
1666080000,2022-10-18 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.17,10000,275.77,281.79,282.1,284.88,1002,,,60,4.47,300,7.15,,,,,75,803,Clouds,broken clouds,04n
1666083600,2022-10-18 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.82,10000,274.23,280.69,281.81,284.76,1002,,,55,4.12,280,,,,,,20,801,Clouds,few clouds,02n
1666087200,2022-10-18 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.24,10000,273.43,279.98,281.26,283.77,1003,,,54,4.12,270,,,,,,20,801,Clouds,few clouds,02n
1666090800,2022-10-18 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.84,10000,273.31,279.48,281.1,283.65,1003,,,55,4.12,260,,,,,,40,802,Clouds,scattered clouds,03n
1666094400,2022-10-18 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.34,10000,272.66,279.14,280.42,283.09,1003,,,54,3.6,250,,,,,,100,804,Clouds,overcast clouds,04d
1666098000,2022-10-18 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.62,10000,272.43,278.36,281.1,283.09,1004,,,52,6.26,296,9.39,,,,,100,804,Clouds,overcast clouds,04d
1666101600,2022-10-18 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.88,10000,272.65,278.55,281.1,283.65,1004,,,52,6.71,281,8.94,,,,,100,804,Clouds,overcast clouds,04d
1666105200,2022-10-18 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.81,10000,273.44,280.46,282.1,284.2,1004,,,52,4.63,250,,,,,,100,804,Clouds,overcast clouds,04d
1666108800,2022-10-18 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.89,10000,274.44,282.38,283.09,285.7,1004,,,52,6.17,240,,,,,,100,804,Clouds,overcast clouds,04d
1666112400,2022-10-18 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.63,10000,274.93,284.19,284.2,287.37,1004,,,48,5.14,230,,,,,,20,801,Clouds,few clouds,02d
1666116000,2022-10-18 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.55,10000,274.87,285.12,285.33,287.92,1004,,,45,5.14,270,8.75,,,,,0,800,Clear,sky is clear,01d
1666119600,2022-10-18 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.04,10000,275,285.63,285.87,289.1,1003,,,44,7.6,266,10.73,,,,,0,800,Clear,sky is clear,01d
1666123200,2022-10-18 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.06,10000,275.02,285.66,286.31,288.1,1003,,,44,7.2,240,10.29,,,,,0,800,Clear,sky is clear,01d
1666126800,2022-10-18 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.64,10000,275.56,285.27,286.1,288.1,1003,,,47,7.2,290,,,,,,40,802,Clouds,scattered clouds,03d
1666130400,2022-10-18 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.18,10000,274.52,283.69,284.31,286.99,1004,,,48,7.72,260,,,,,,0,800,Clear,sky is clear,01d
1666134000,2022-10-18 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.58,10000,275.35,283.16,283.66,285.87,1005,,,53,6.26,295,7.6,,,,,0,800,Clear,sky is clear,01n
1666137600,2022-10-19 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.56,10000,274.92,282.09,282.54,284.88,1006,,,55,4.47,290,8.94,,,,,0,800,Clear,sky is clear,01n
1666141200,2022-10-19 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.5,10000,274.67,279.34,281.53,284.76,1007,,,58,6.71,294,8.94,,,,,0,800,Clear,sky is clear,01n
1666144800,2022-10-19 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.65,10000,274.34,279.3,280.88,283.65,1007,,,60,4.02,302,7.15,,,,,0,800,Clear,sky is clear,01n
1666148400,2022-10-19 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.09,10000,274.04,278.61,279.59,283.09,1007,,,61,4.02,360,6.71,,,,,0,800,Clear,sky is clear,01n
1666152000,2022-10-19 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,280.53,10000,273.96,277.7,279.21,283.09,1007,,,63,4.47,360,6.26,,,,,0,800,Clear,sky is clear,01n
1666155600,2022-10-19 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,280.19,10000,274.07,277.07,277.92,283.09,1008,,,65,4.92,220,7.6,,,,,0,800,Clear,sky is clear,01n
1666159200,2022-10-19 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,279.64,10000,273.75,276.6,277.92,282.65,1008,,,66,4.47,360,8.94,,,,,0,800,Clear,sky is clear,01n
1666162800,2022-10-19 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,279.18,10000,273.73,276.03,277.1,280.87,1008,,,68,4.47,360,8.49,,,,,0,800,Clear,sky is clear,01n
1666166400,2022-10-19 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,278.3,10000,273.48,275.44,276.1,280.99,1008,,,71,3.58,360,7.6,,,,,0,800,Clear,sky is clear,01n
1666170000,2022-10-19 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,278.07,10000,273.64,274.9,276.1,280.99,1009,,,73,4.02,274,4.92,,,,,0,800,Clear,sky is clear,01n
1666173600,2022-10-19 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,277.77,10000,273.54,275.1,276.1,280.43,1009,,,74,3.13,221,6.71,,,,,0,800,Clear,sky is clear,01n
1666177200,2022-10-19 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,277.59,10000,273.55,274.31,275.7,280.43,1009,,,75,4.02,261,5.36,,,,,0,800,Clear,sky is clear,01n
1666180800,2022-10-19 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,277.76,10000,274.08,274.79,276.1,280.43,1010,,,77,3.58,264,5.36,,,,,0,800,Clear,sky is clear,01d
1666184400,2022-10-19 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,279.34,10000,274.28,276.01,278.76,280.87,1010,,,70,4.92,259,6.26,,,,,0,800,Clear,sky is clear,01d
1666188000,2022-10-19 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.35,10000,274.73,278.05,280.87,282.37,1010,,,63,6.17,230,,,,,,0,800,Clear,sky is clear,01d
1666191600,2022-10-19 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.93,10000,273.55,279.48,281.98,284.1,1010,,,52,8.23,240,10.8,,,,,0,800,Clear,sky is clear,01d
1666195200,2022-10-19 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.09,10000,273.52,282.49,283.09,285.87,1010,,,48,7.2,250,9.26,,,,,20,801,Clouds,few clouds,02d
1666198800,2022-10-19 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.12,10000,273.25,282.5,283.1,285.31,1009,,,47,7.2,230,11.32,,,,,75,803,Clouds,broken clouds,04d
1666202400,2022-10-19 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.17,10000,273.01,283.55,284.1,286.42,1009,,,43,7.15,263,9.83,,,,,40,802,Clouds,scattered clouds,03d
1666206000,2022-10-19 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.63,10000,273.72,284.08,284.76,286.65,1009,,,44,7.72,220,10.8,,,,,20,801,Clouds,few clouds,02d
1666209600,2022-10-19 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.8,10000,273.58,283.22,284.1,285.88,1010,,,46,7.2,240,9.26,,,,,100,804,Clouds,overcast clouds,04d
1666213200,2022-10-19 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.67,10000,273.76,283.1,283.9,286.1,1009,,,47,5.66,230,8.23,,,,,100,804,Clouds,overcast clouds,04d
1666216800,2022-10-19 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.9,10000,273.63,282.31,283.1,285.1,1010,,,49,4.92,283,8.05,,,,,0,800,Clear,sky is clear,01d
1666220400,2022-10-19 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.06,10000,273.67,281.03,281.26,284.32,1011,,,52,4.02,248,7.6,,,,,75,803,Clouds,broken clouds,04n
1666224000,2022-10-20 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.21,10000,273.66,279.71,280.15,284.32,1012,,,55,4.63,220,,,,,,0,800,Clear,sky is clear,01n
1666227600,2022-10-20 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.21,10000,273.91,279.71,280.7,284.2,1012,,,56,4.63,220,,,,,,40,802,Clouds,scattered clouds,03n
1666231200,2022-10-20 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.96,10000,273.92,278.65,280.1,283.77,1012,,,57,6.71,360,10.73,,,,,0,800,Clear,sky is clear,01n
1666234800,2022-10-20 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.62,10000,274.31,278.52,280.1,283.77,1013,,,60,5.81,226,8.49,,,,,0,800,Clear,sky is clear,01n
1666238400,2022-10-20 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.25,10000,274.42,277.92,280.1,283.21,1013,,,62,6.17,230,,,,,,0,800,Clear,sky is clear,01n
1666242000,2022-10-20 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,280.99,10000,274.39,277.72,280.01,283.09,1014,,,63,5.81,278,9.39,,,,,0,800,Clear,sky is clear,01n
1666245600,2022-10-20 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,280.24,10000,274.33,276.45,279.1,282.1,1014,,,66,6.71,269,10.28,,,,,0,800,Clear,sky is clear,01n
1666249200,2022-10-20 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,279.96,10000,274.27,276.6,279.1,281.98,1014,,,67,5.36,271,7.6,,,,,0,800,Clear,sky is clear,01n
1666252800,2022-10-20 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,279.61,10000,274.34,276.25,278.34,281.54,1014,,,69,5.14,230,,,,,,0,800,Clear,sky is clear,01n
1666256400,2022-10-20 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,278.97,10000,274.12,275.35,277.1,281.98,1014,,,71,5.36,278,8.05,,,,,0,800,Clear,sky is clear,01n
1666260000,2022-10-20 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,278.75,10000,274.3,275.27,277.23,280.99,1015,,,73,4.92,263,6.26,,,,,0,800,Clear,sky is clear,01n
1666263600,2022-10-20 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,278.25,10000,274.37,274.45,276.1,280.43,1015,,,76,5.36,269,8.49,,,,,0,800,Clear,sky is clear,01n
1666267200,2022-10-20 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,278.97,10000,274.51,275.35,278.1,280.43,1016,,,73,5.36,270,8.05,,,,,0,800,Clear,sky is clear,01d
1666270800,2022-10-20 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,280.31,10000,275.01,277.13,279.31,282.1,1016,,,69,5.14,230,,,,,,0,800,Clear,sky is clear,01d
1666274400,2022-10-20 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.5,10000,276.04,279.2,282.1,284.1,1016,,,64,7.2,220,,,,,,0,800,Clear,sky is clear,01d
1666278000,2022-10-20 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.54,10000,275.57,283.14,284.1,286.1,1016,,,54,7.2,240,10.8,,,,,0,800,Clear,sky is clear,01d
1666281600,2022-10-20 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.72,10000,274.11,284.21,284.76,287.1,1015,,,45,8.23,220,,,,,,0,800,Clear,sky is clear,01d
1666285200,2022-10-20 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.9,10000,272.56,285.3,285.87,288.09,1015,,,37,7.2,220,11.32,,,,,0,800,Clear,sky is clear,01d
1666288800,2022-10-20 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.59,10000,272.08,285.98,286.42,289.1,1013,,,34,9.77,220,11.83,,,,,0,800,Clear,sky is clear,01d
1666292400,2022-10-20 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.3,10000,272.63,286.76,286.98,289.43,1013,,,34,7.72,220,11.32,,,,,0,800,Clear,sky is clear,01d
1666296000,2022-10-20 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.32,10000,272.29,286.75,287.31,289.1,1012,,,33,7.2,210,11.32,,,,,0,800,Clear,sky is clear,01d
1666299600,2022-10-20 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.61,10000,272.44,286.03,286.31,288.66,1012,,,35,5.36,214,8.49,,,,,0,800,Clear,sky is clear,01d
1666303200,2022-10-20 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.85,10000,273.16,285.29,286.1,288.1,1013,,,39,6.69,190,,,,,,0,800,Clear,sky is clear,01d
1666306800,2022-10-20 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.85,10000,273.92,284.32,285.1,287.21,1014,,,44,6.26,360,10.73,,,,,0,800,Clear,sky is clear,01n
1666310400,2022-10-21 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.15,10000,275.34,283.74,283.48,286.98,1015,,,51,7.6,200,9.39,,,,,0,800,Clear,sky is clear,01n
1666314000,2022-10-21 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.73,10000,275.49,283.33,283.1,286.54,1015,,,53,5.81,209,8.49,,,,,0,800,Clear,sky is clear,01n
1666317600,2022-10-21 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.87,10000,275.46,282.46,281.81,285.99,1016,,,56,3.58,245,5.81,,,,,0,800,Clear,sky is clear,01n
1666321200,2022-10-21 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.33,10000,275.2,281.89,282.1,285.43,1017,,,57,2.06,190,,,,,,0,800,Clear,sky is clear,01n
1666324800,2022-10-21 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.86,10000,275.71,281,280.7,285.87,1017,,,61,3.58,360,9.39,,,,,0,800,Clear,sky is clear,01n
1666328400,2022-10-21 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.65,10000,276.41,281.26,280.1,284.88,1017,,,65,2.68,360,6.71,,,,,0,800,Clear,sky is clear,01n
1666332000,2022-10-21 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.97,10000,276.6,280.17,279.1,284.88,1017,,,69,3.13,360,7.15,,,,,0,800,Clear,sky is clear,01n
1666335600,2022-10-21 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.54,10000,276.79,278.58,278.1,284.88,1017,,,72,5.36,360,8.05,,,,,0,800,Clear,sky is clear,01n
1666339200,2022-10-21 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,280.71,10000,275.99,279.03,278.1,284.76,1017,,,72,2.57,0,,,,,,0,800,Clear,sky is clear,01n
1666342800,2022-10-21 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.23,10000,276.1,279.01,279.39,283.21,1018,,,70,3.58,360,4.47,,,,,0,800,Clear,sky is clear,01n
1666346400,2022-10-21 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281,10000,275.88,280.04,278.84,283.65,1019,,,70,1.79,360,3.58,,,,,0,800,Clear,sky is clear,01n
1666350000,2022-10-21 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,281.02,10000,275.28,279.65,278.88,283.65,1020,,,67,2.24,307,3.13,,,,,0,800,Clear,sky is clear,01n
1666353600,2022-10-21 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,282.36,10000,275.01,281.23,279.77,283.21,1021,,,60,2.24,307,2.68,,,,,0,800,Clear,sky is clear,01d
1666357200,2022-10-21 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,283.44,10000,276.71,282.17,281.06,285.43,1021,,,63,2.68,303,3.58,,,,,0,800,Clear,sky is clear,01d
1666360800,2022-10-21 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,284.25,10000,276.55,282.96,283.1,285.99,1021,,,59,0.89,308,2.24,,,,,0,800,Clear,sky is clear,01d
